date,category_id,item_id,sales_qty,price,discount,promo_flag,price_rel,mothers_day_flag,fathers_day_flag,christmas_flag,black_friday_flag,month_sin,month_cos
2015-01-31,CAT_07,CAT_07_ITEM_013,160,33.98,0.0,0,0.47445,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_07,CAT_07_ITEM_014,91,28.34,0.0,0,0.39567,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_07,CAT_07_ITEM_015,32,103.68,0.0,0,1.44758,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_07,CAT_07_ITEM_016,58,96.51,0.0,0,1.34737,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_07,CAT_07_ITEM_017,32,120.9,0.0,0,1.68792,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_07,CAT_07_ITEM_018,176,43.7,0.2306,1,0.61012,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_08,CAT_08_ITEM_001,9,115.15,0.0,0,1.69101,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_08,CAT_08_ITEM_002,1,100.52,0.0,0,1.47624,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_08,CAT_08_ITEM_003,399,67.8,0.1926,1,0.99573,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_08,CAT_08_ITEM_004,180,30.17,0.0,0,0.44301,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_08,CAT_08_ITEM_005,178,66.49,0.0,0,0.97646,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_08,CAT_08_ITEM_006,180,90.61,0.23,1,1.33069,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_08,CAT_08_ITEM_007,410,16.62,0.1743,1,0.24408,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_08,CAT_08_ITEM_008,1,45.73,0.0,0,0.67155,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_08,CAT_08_ITEM_009,123,15.39,0.0,0,0.22599,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_08,CAT_08_ITEM_010,2,98.57,0.0,0,1.44756,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_08,CAT_08_ITEM_011,18,54.54,0.0,0,0.80101,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_08,CAT_08_ITEM_012,1,102.53,0.0,0,1.50576,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_08,CAT_08_ITEM_013,37,25.06,0.0,0,0.36801,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_08,CAT_08_ITEM_014,210,27.31,0.0,0,0.40108,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_08,CAT_08_ITEM_015,485,14.17,0.1128,1,0.20817,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_08,CAT_08_ITEM_016,27,95.31,0.0,0,1.39973,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_08,CAT_08_ITEM_017,48,100.56,0.0,0,1.47684,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_08,CAT_08_ITEM_018,18,104.43,0.0,0,1.53371,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_08,CAT_08_ITEM_019,19,99.32,0.0,0,1.45861,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_08,CAT_08_ITEM_020,5,90.33,0.0,0,1.32652,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_08,CAT_08_ITEM_021,32,69.33,0.0,0,1.01824,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_09,CAT_09_ITEM_001,2,50.76,0.0,0,0.78171,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_09,CAT_09_ITEM_002,40,93.89,0.0,0,1.44589,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_09,CAT_09_ITEM_003,156,29.77,0.0,0,0.45845,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_09,CAT_09_ITEM_004,158,56.88,0.0,0,0.87603,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_09,CAT_09_ITEM_005,5,81.88,0.0,0,1.26107,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_09,CAT_09_ITEM_006,52,107.84,0.0,0,1.66079,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_09,CAT_09_ITEM_007,36,31.45,0.0,0,0.48439,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_09,CAT_09_ITEM_008,250,42.03,0.0,0,0.64732,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_09,CAT_09_ITEM_009,28,69.39,0.0,0,1.06864,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_09,CAT_09_ITEM_010,204,12.87,0.0,0,0.19824,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_09,CAT_09_ITEM_011,1,62.42,0.0,0,0.96133,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_09,CAT_09_ITEM_012,42,85.33,0.1024,1,1.31419,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_09,CAT_09_ITEM_013,77,51.67,0.0,0,0.7957,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_09,CAT_09_ITEM_014,654,38.41,0.1202,1,0.5916,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_09,CAT_09_ITEM_015,89,17.44,0.0,0,0.26856,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_09,CAT_09_ITEM_016,2,108.7,0.0,0,1.67406,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_09,CAT_09_ITEM_017,16,105.25,0.0,0,1.62086,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_09,CAT_09_ITEM_018,11,114.04,0.0,0,1.75627,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_09,CAT_09_ITEM_019,51,73.69,0.0,0,1.13489,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_10,CAT_10_ITEM_001,3,32.8,0.0,0,0.46692,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_10,CAT_10_ITEM_002,489,57.86,0.0,0,0.82362,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_10,CAT_10_ITEM_003,9,79.98,0.2236,1,1.13847,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_10,CAT_10_ITEM_004,291,16.07,0.0,0,0.22872,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_10,CAT_10_ITEM_005,22,78.6,0.0,0,1.11885,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_10,CAT_10_ITEM_006,35,112.18,0.0,0,1.59689,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_10,CAT_10_ITEM_007,211,22.66,0.0,0,0.32259,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_10,CAT_10_ITEM_008,0,101.33,0.0,0,1.44241,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_10,CAT_10_ITEM_009,11,68.27,0.0,0,0.97183,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_10,CAT_10_ITEM_010,83,54.53,0.0,0,0.7763,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_10,CAT_10_ITEM_011,0,71.02,0.0,0,1.01099,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_10,CAT_10_ITEM_012,2,117.21,0.0,0,1.66848,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_10,CAT_10_ITEM_013,34,115.0,0.0,0,1.63703,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_10,CAT_10_ITEM_014,23,76.91,0.0,0,1.09478,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_10,CAT_10_ITEM_015,78,31.21,0.0,0,0.44432,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_10,CAT_10_ITEM_016,58,77.64,0.0,0,1.10523,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_10,CAT_10_ITEM_017,225,42.43,0.2566,1,0.60396,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-01-31,CAT_10,CAT_10_ITEM_018,3,108.79,0.0,0,1.5486,0,0,0,0,0.4999999999999999,0.8660254037844386
2015-02-28,CAT_01,CAT_01_ITEM_001,69,110.58,0.0,0,1.75,0,0,0,0,0.8660254037844385,0.5000000000000001
2015-02-28,CAT_01,CAT_01_ITEM_002,104,74.2,0.0,0,1.17418,0,0,0,0,0.8660254037844385,0.5000000000000001
